Date,time,smd_temp,smd_RH,amb_temp,amb_RH,amb_temp1,amb_temp2,amb_RH_next1,amb_RH_next2,TRAINE1,TRAINE2,TRAINE3,SMD,chiller_state
04-01-2017,7,26.5,63.07,22.2 ,75,27.2,32.8,56,56,0,0,0,98,0
04-01-2017,8,27.7,64.14,27.2 ,56,27.2,32.8,56,40,0,0,0,167,0
04-01-2017,9,27.7,64.14,27.2 ,56,32.8,36.7,40,40,0,0,8,299,0
04-01-2017,10,26.4,63.86,32.8 ,40,32.8,36.7,40,26,10,107,120,392,1
04-01-2017,11,26.4,63.86,32.8 ,40,36.7,37.2,26,26,32,50,152,419,1
04-01-2017,12,26.4,63,36.7 ,26,36.7,37.2,26,18,34,35,153,449,1
04-01-2017,13,26.4,63,36.7 ,26,37.2,34.4,18,18,5,11,0,431,1
04-01-2017,14,27.4,63.93,37.2 ,18,37.2,34.4,18,26,31,145,31,387,1
04-01-2017,15,27.4,63.93,37.2 ,18,34.4,31.1,26,26,35,8,158,376,1
04-01-2017,16,27.3,63.86,34.4 ,26,34.4,31.1,26,38,35,12,186,441,1
04-01-2017,17,27.3,63.86,34.4 ,26,31.1,29.4,38,38,44,32,71,510,1
04-01-2017,18,27.3,63.86,31.1 ,38,31.1,29.4,38,42,29,12,23,515,1
04-01-2017,19,27.3,63.9,31.1,38,29.4,28.3,42,42,3,27,124,510,1
04-01-2017,20,27.5,64,29.4,42,29.4,28.3,42,54,10,171,64,509,1
04-01-2017,21,27.5,64,29.4,42,28.3,26.1,54,54,11,199,64,535,1
04-01-2017,22,28.5,64,28.3,54,28.3,26.1,54,59,10,171,55,512,1
04-01-2017,23,28.5,64,28.3,54,26.1,24.4,59,59,0,7,21,493,1
04-01-2017,0,27.1,64.7,26.1,59,26.1,24.4,59,61,8,196,63,498,0
04-01-2017,1,27.1,64.7,26.1,59,24.4,23.3,61,61,2,205,63,480,0
04-01-2017,2,26.1,63.9,24.4,61,24.4,23.3,61,64,10,168,55,523,0
04-01-2017,3,26.1,63.9,24.4,61,23.3,23.3,64,64,0,0,1,529,0
04-01-2017,4,26.4,63,23.3,64,23.3,22.8,64,64,0,0,1,505,0
04-01-2017,5,26.4,63,23.3,64,23.3,26.7,64,64,0,0,0,533,0
04-01-2017,6,26.4,63,23.3,64,22.8,26.7,64,52,0,0,0,521,0
04-02-2017,7,27.2,63.7,22.8,64,26.7,32.2,52,52,0,0,2,457,0
04-02-2017,8,26.7,63.3,26.7,52,26.7,32.2,52,31,0,0,0,548,0
04-02-2017,9,26.7,63.3,26.7,52,32.2,35.6,31,31,4,96,40,538,0
04-02-2017,10,26.3,63.1,32.2,31,32.2,35.6,31,23,11,198,69,509,1
04-02-2017,11,26.3,63.1,32.2,31,35.6,35.6,23,23,11,198,72,493,1
04-02-2017,12,25.9,64.1,35.6,23,35.6,35.6,23,19,11,197,72,542,1
04-02-2017,13,25.9,64.1,35.6,23,35.6,33.3,19,19,11,199,72,532,1
04-02-2017,14,27.3,63.7,35.6,19,35.6,33.3,19,25,10,180,68,528,1
04-02-2017,15,27.3,63.7,35.6,19,33.3,29.4,25,25,0,0,1,482,1
04-02-2017,16,25.9,64.1,33.3,25,33.3,29.4,25,31,2,77,36,566,1
04-02-2017,17,25.9,64.1,33.3,25,29.4,27.8,31,31,11,196,64,547,1
04-02-2017,18,27.2,63.7,29.4,31,29.4,27.8,31,30,9,151,51,542,1
04-02-2017,19,27.2,63.7,29.4,31,27.8,26.7,30,30,0,0,1,557,1
04-02-2017,20,26.1,64.6,27.8,30,27.8,26.7,30,38,0,20,16,516,0
04-02-2017,21,26.1,64.6,27.8,30,26.7,24.4,38,38,11,174,59,546,0
04-02-2017,22,26.5,63.1,26.7,38,26.7,24.4,38,45,0,0,9,524,0
04-02-2017,23,26.5,63.1,26.7,38,24.4,23.3,45,45,0,0,0,475,0
04-02-2017,0,26.2,63.6,24.4,45,24.4,23.3,45,52,0,0,0,537,0
04-02-2017,1,26.2,63.6,24.4,45,23.3,22.8,52,52,0,0,0,546,0
04-02-2017,2,26.2,63.4,23.3,52,23.3,22.8,52,56,0,0,0,544,0
04-02-2017,3,26.2,63.4,23.3,52,22.8,22.8,56,56,0,0,0,523,0
04-02-2017,4,26.2,63.1,22.8,56,22.8,21.7,56,56,0,0,0,543,0
04-02-2017,5,26.2,63.1,22.8,56,22.8,28.9,56,58,0,0,0,468,0
04-02-2017,6,26.2,63.1,22.8,56,21.7,28.9,58,38,0,0,0,489,0
04-03-2017,7,27.9,64,21.7,58,28.9,32.2,38,38,0,0,0,502,0
04-03-2017,8,27.1,64.7,28.9,38,28.9,32.2,38,31,4,63,28,599,1
04-03-2017,9,27.1,64.7,28.9,38,32.2,35,31,31,11,196,64,581,1
04-03-2017,10,26.5,64.2,32.2,31,32.2,35,31,26,11,196,64,558,1
04-03-2017,11,26.5,64.2,32.2,31,35,37.8,26,26,11,195,61,559,1
04-03-2017,12,27,64.9,35,26,35,37.8,26,16,11,197,60,575,1
04-03-2017,13,27,64.9,35,26,37.8,35,16,16,11,214,122,577,1
04-03-2017,14,26.4,63.9,37.8,16,37.8,35,16,21,12,209,82,557,1
04-03-2017,15,26.4,63.9,37.8,16,35,30.6,21,21,11,201,53,513,1
04-03-2017,16,28.3,64.1,35,21,35,30.6,21,32,9,155,43,564,1
04-03-2017,17,28.3,64.1,35,21,30.6,28.9,32,32,0,3,7,546,1
04-03-2017,18,26.7,65.3,30.6,32,30.6,28.9,32,32,4,131,51,548,1
04-03-2017,19,26.7,65.3,30.6,32,28.9,26.1,32,32,2,186,61,578,1
04-03-2017,20,28.5,64.1,28.9,32,28.9,26.1,32,45,2,2,4,578,1
04-03-2017,21,28.5,64.1,28.9,32,26.1,23.9,45,45,0,11,12,571,1
04-03-2017,22,27.1,64.5,26.1,45,26.1,23.9,45,53,10,197,63,549,0
04-03-2017,23,27.1,64.5,26.1,45,23.9,22.8,53,53,11,193,63,500,0
04-03-2017,0,25.7,64,23.9,53,23.9,22.8,53,56,11,190,60,577,0
04-03-2017,1,25.7,64,23.9,53,22.8,22.2,56,56,1,15,5,577,0
04-03-2017,2,26.2,62.9,22.8,56,22.8,22.2,56,58,0,0,0,594,0
04-03-2017,3,26.2,62.9,22.8,56,22.2,22.2,58,58,0,0,0,594,0
04-03-2017,4,26.9,63.5,22.2,58,22.2,23.9,58,58,0,0,0,592,0
04-03-2017,5,26.9,63.5,22.2,58,22.2,27.2,58,45,0,0,0,588,0
04-03-2017,6,26.9,63.5,22.2,58,23.9,27.2,45,36,0,0,0,573,0
04-04-2017,7,27.9,64.6,23.9,45,27.2,30.6,36,36,0,0,0,478,0
04-04-2017,8,27.2,64.6,27.2,36,27.2,30.6,36,41,0,0,21,582,0
04-04-2017,9,27.2,64.6,27.2,36,30.6,28.9,41,41,36,0,61,594,0
04-04-2017,10,26.8,65.5,30.6,41,30.6,28.9,41,54,152,13,64,594,1
04-04-2017,11,26.8,65.5,30.6,41,28.9,28.9,54,54,161,13,63,598,1
04-04-2017,12,26.4,65.4,28.9,54,28.9,28.9,54,40,177,13,64,608,1
04-04-2017,13,26.4,65.4,28.9,54,28.9,26.7,40,40,177,13,63,601,1
04-04-2017,14,27.1,64.4,28.9,40,28.9,26.7,40,52,179,13,61,581,1
04-04-2017,15,27.1,64.4,28.9,40,26.7,26.7,52,52,84,7,38,549,1
04-04-2017,16,26.8,64.3,26.7,52,26.7,26.7,52,48,36,2,27,569,0
04-04-2017,17,26.8,64.3,26.7,52,26.7,25,48,48,140,11,52,574,0
04-04-2017,18,26.3,64.7,26.7,48,26.7,25,48,58,0,0,3,587,0
04-04-2017,19,26.3,64.7,26.7,48,25,23.3,58,58,128,4,55,604,0
04-04-2017,20,27.3,64.3,25,58,25,23.3,58,60,180,5,60,547,0
04-04-2017,21,27.3,64.3,25,58,23.3,22.8,60,60,54,0,19,510,0
04-04-2017,22,26.2,64.1,23.3,60,23.3,22.8,60,56,24,0,16,532,0
04-04-2017,23,26.2,64.1,23.3,60,22.8,21.1,56,56,180,2,63,514,0
04-04-2017,0,25.6,64.9,22.8,56,22.8,21.1,56,71,150,0,52,573,0
04-04-2017,1,25.6,64.9,22.8,56,21.1,21.1,71,71,0,0,0,589,0
04-04-2017,2,26.3,64.8,21.1,71,21.1,21.1,71,71,0,0,0,598,0
04-04-2017,3,26.3,64.8,21.1,71,21.1,21.1,71,71,0,0,0,607,0
04-04-2017,4,27,63.6,21.1,71,21.1,22.2,71,71,0,0,0,596,0
04-04-2017,5,27,63.6,21.1,71,21.1,19.4,71,58,0,0,0,597,0
04-04-2017,6,27,63.6,21.1,71,22.2,19.4,58,84,0,0,0,583,0
04-05-2017,7,27.6,65.1,22.2,58,19.4,20,84,84,0,0,0,465,0
04-05-2017,8,27,66.1,19.4,84,19.4,20,84,84,0,0,5,499,0
04-05-2017,9,27,66.1,19.4,84,20,25,84,84,0,0,10,518,0
04-05-2017,10,27.8,64.9,20,84,20,25,84,62,0,0,0,526,0
04-05-2017,11,27.8,64.9,20,84,25,24.4,62,62,3,0,5,543,0
04-05-2017,12,26,65.2,25,62,25,24.4,62,53,173,12,56,550,0
04-05-2017,13,26,65.2,25,62,24.4,21.1,53,53,176,13,61,599,0
04-05-2017,14,26.6,63.8,24.4,53,24.4,21.1,53,75,118,9,43,584,0
04-05-2017,15,26.6,63.8,24.4,53,21.1,20,75,75,0,0,0,504,0
04-05-2017,16,26.8,63.4,21.1,75,21.1,20,75,70,0,0,0,614,0
04-05-2017,17,26.8,63.4,21.1,75,20,20,70,70,0,0,0,599,0
04-05-2017,18,26.2,66.4,20,70,20,20,70,75,0,0,0,607,0
04-05-2017,19,26.2,66.4,20,70,20,21.1,75,75,0,0,0,594,0
04-05-2017,20,26.3,63.2,20,75,20,21.1,75,62,0,0,0,545,0
04-05-2017,21,26.3,63.2,20,75,21.1,22.2,62,62,0,0,0,564,0
04-05-2017,22,27,63.5,21.1,62,21.1,22.2,62,54,0,0,0,553,0
04-05-2017,23,27,63.5,21.1,62,22.2,21.7,54,54,0,0,0,519,0
04-05-2017,0,27.1,63.6,22.2,54,22.2,21.7,54,58,0,0,0,584,0
04-05-2017,1,27.1,63.6,22.2,54,21.7,21.1,58,58,0,0,0,564,0
04-05-2017,2,26.9,63.4,21.7,58,21.7,21.1,58,57,0,0,0,606,0
04-05-2017,3,26.9,63.4,21.7,58,21.1,21.1,57,57,0,0,0,599,0
04-05-2017,4,26.5,63.9,21.1,57,21.1,21.1,57,57,0,0,0,613,0
04-05-2017,5,26.5,63.9,21.1,57,21.1,26.7,57,62,0,0,0,597,0
04-05-2017,6,26.5,63.9,21.1,57,21.1,26.7,62,59,0,0,0,573,0
04-06-2017,7,26.5,64.8,21.1,62,26.7,30.6,59,59,0,0,0,469,0
04-06-2017,8,27.7,64.1,26.7,59,26.7,30.6,59,56,0,0,0,546,0
04-06-2017,9,27.7,64.1,26.7,59,30.6,32.2,56,56,0,0,0,538,0
04-06-2017,10,26.3,63.3,30.6,56,30.6,32.2,56,48,3,69,27,581,1
04-06-2017,11,26.3,63.3,30.6,56,32.2,33.3,48,48,11,205,55,583,1
04-06-2017,12,25.7,64.2,32.2,48,32.2,33.3,48,40,12,200,45,611,1
04-06-2017,13,25.7,64.2,32.2,48,33.3,31.1,40,40,11,204,47,607,1
04-06-2017,14,26.2,65.4,33.3,40,33.3,31.1,40,63,11,207,63,571,1
04-06-2017,15,26.2,65.4,33.3,40,31.1,22.2,63,63,11,207,63,469,1
04-06-2017,16,25.9,66.5,31.1,63,31.1,22.2,63,75,11,215,45,538,1
04-06-2017,17,25.9,66.5,31.1,63,22.2,20.6,75,75,12,221,33,543,1
04-06-2017,18,26.3,66.4,22.2,75,22.2,20.6,75,75,5,82,12,540,0
04-06-2017,19,26.3,66.4,22.2,75,20.6,21.1,75,75,0,0,1,549,0
04-06-2017,20,27.5,65.1,20.6,75,20.6,21.1,75,75,0,0,0,548,0
04-06-2017,21,27.5,65.1,20.6,75,21.1,21.1,75,75,0,0,0,528,0
04-06-2017,22,28.1,64,21.1,75,21.1,21.1,75,66,0,0,17,529,0
04-06-2017,23,28.1,64,21.1,75,21.1,21.7,66,66,0,0,0,518,0
04-06-2017,0,27.5,64,21.1,66,21.1,21.7,66,58,0,0,0,581,0
04-06-2017,1,27.5,64,21.1,66,21.7,21.1,58,58,0,0,0,562,0
04-06-2017,2,26.8,63.4,21.7,58,21.7,21.1,58,66,0,0,0,586,0
04-06-2017,3,26.8,63.4,21.7,58,21.1,21.1,66,66,0,0,0,561,0
04-06-2017,4,26.2,63.6,21.1,66,21.1,20.6,66,66,0,0,0,572,0
04-06-2017,5,26.2,63.6,21.1,66,21.1,26.1,66,75,0,0,0,595,0
04-06-2017,6,26.2,63.6,21.1,66,20.6,26.1,75,48,0,0,0,562,0
04-07-2017,7,27.5,65.4,20.6,75,26.1,28.9,48,48,0,0,0,467,0
04-07-2017,8,26.9,64.8,26.1,48,26.1,28.9,48,44,0,0,0,541,0
04-07-2017,9,26.9,64.8,26.1,48,28.9,31.7,44,44,1,41,29,532,0
04-07-2017,10,26.4,65.3,28.9,44,28.9,31.7,44,21,11,198,57,543,1
04-07-2017,11,26.4,65.3,28.9,44,31.7,32.2,21,21,11,193,62,575,1
04-07-2017,12,25.9,65.4,31.7,21,31.7,32.2,21,21,9,148,62,587,1
04-07-2017,13,25.9,65.4,31.7,21,32.2,29.4,21,21,11,178,62,575,1
04-07-2017,14,25.8,62.8,32.2,21,32.2,29.4,21,25,2,174,60,590,1
04-07-2017,15,25.8,62.8,32.2,21,29.4,26.7,25,25,0,27,8,488,1
04-07-2017,16,26.5,63.1,29.4,25,29.4,26.7,25,31,0,1,0,546,1
04-07-2017,17,26.5,63.1,29.4,25,26.7,25.6,31,31,0,0,0,562,1
04-07-2017,18,26.9,63.4,26.7,31,26.7,25.6,31,36,0,0,0,568,0
04-07-2017,19,26.9,63.4,26.7,31,25.6,24.4,36,36,0,0,0,562,0
04-07-2017,20,25.8,65.3,25.6,36,25.6,24.4,36,28,5,72,29,549,0
04-07-2017,21,25.8,65.3,25.6,36,24.4,21.1,28,28,8,148,52,532,0
04-07-2017,22,26.9,63.4,24.4,28,24.4,21.1,28,57,4,70,26,531,0
04-07-2017,23,26.9,63.4,24.4,28,21.1,20,57,57,0,0,0,521,0
04-07-2017,0,27.9,64,21.1,57,21.1,20,57,60,0,0,0,564,0
04-07-2017,1,27.9,64,21.1,57,20,18.9,60,60,0,0,0,561,0
04-07-2017,2,27.3,63.9,20,60,20,18.9,60,59,0,0,0,591,0
04-07-2017,3,27.3,63.9,20,60,18.9,18.9,59,59,0,0,0,575,0
04-07-2017,4,26.8,63.4,18.9,59,18.9,20,59,59,0,0,0,595,0
04-07-2017,5,26.8,63.4,18.9,59,18.9,25,59,56,0,0,0,611,0
04-07-2017,6,26.8,63.4,18.9,59,20,25,56,43,0,0,0,559,0
04-08-2017,7,27.5,65,20,56,25,31.1,43,43,0,0,0,435,0
04-08-2017,8,26.9,65.1,25,43,25,31.1,43,24,0,0,13,487,0
04-08-2017,9,26.9,65.1,25,43,31.1,32.2,24,24,98,3,53,491,0
04-08-2017,10,26.1,65.1,31.1,24,31.1,32.2,24,9,176,2,54,488,1
04-08-2017,11,26.1,65.1,31.1,24,32.2,32.2,9,9,183,0,49,495,1
04-08-2017,12,26.9,64.8,32.2,9,32.2,32.2,9,12,168,0,46,461,1
04-08-2017,13,26.9,64.8,32.2,9,32.2,30.6,12,12,0,0,3,477,1
04-08-2017,14,26.9,63.5,32.2,12,32.2,30.6,12,16,0,0,19,501,1
04-08-2017,15,26.9,63.5,32.2,12,30.6,27.2,16,16,140,0,41,452,1
04-08-2017,16,25.9,65,30.6,16,30.6,27.2,16,27,179,0,55,503,1
04-08-2017,17,25.9,65,30.6,16,27.2,25.6,27,27,177,0,60,549,1
04-08-2017,18,26.3,62.9,27.2,27,27.2,25.6,27,30,130,0,46,598,0
04-08-2017,19,26.3,62.9,27.2,27,25.6,23.3,30,30,0,0,1,563,0
04-08-2017,20,25.6,64.7,25.6,30,25.6,23.3,30,36,1,0,3,579,0
04-08-2017,21,25.6,64.7,25.6,30,23.3,21.1,36,36,173,0,62,576,0
04-08-2017,22,26.2,63.4,23.3,36,23.3,21.1,36,44,67,0,30,544,0
04-08-2017,23,26.2,63.4,23.3,36,21.1,18.9,44,44,0,0,0,512,0
04-08-2017,0,26.8,63.6,21.1,44,21.1,18.9,44,50,0,0,0,574,0
04-08-2017,1,26.8,63.6,21.1,44,18.9,18.3,50,50,0,0,0,565,0
04-08-2017,2,27.1,63.8,18.9,50,18.9,18.3,50,50,0,0,0,584,0
04-08-2017,3,27.1,63.8,18.9,50,18.3,18.3,50,50,0,0,0,574,0
04-08-2017,4,26.9,63.5,18.3,50,18.3,19.4,50,50,0,0,0,574,0
04-08-2017,5,26.9,63.5,18.3,50,18.3,25.6,50,51,0,0,0,563,0
04-08-2017,6,26.9,63.5,18.3,50,19.4,25.6,51,34,0,0,0,539,0
04-09-2017,7,26.9,63.5,19.4,51,25.6,30,34,34,0,0,0,512,0
04-09-2017,8,27.5,64,25.6,34,25.6,30,34,28,0,0,0,542,0
04-09-2017,9,27.5,64,25.6,34,30,32.2,28,28,0,0,0,558,0
04-09-2017,10,26.5,63.1,30,28,30,32.2,28,21,105,0,43,560,1
04-09-2017,11,26.5,63.1,30,28,32.2,32.2,21,21,166,0,63,562,1
04-09-2017,12,25.8,64.4,32.2,21,32.2,32.2,21,18,152,0,63,589,1
04-09-2017,13,25.8,64.4,32.2,21,32.2,29.4,18,18,153,0,63,594,1
04-09-2017,14,26,64.3,32.2,18,32.2,29.4,18,19,152,0,62,568,1
04-09-2017,15,26,64.3,32.2,18,29.4,25.6,19,19,125,0,54,491,1
04-09-2017,16,27.9,64,29.4,19,29.4,25.6,19,17,63,0,26,541,1
04-09-2017,17,27.9,64,29.4,19,25.6,23.9,17,17,0,0,0,522,1
04-09-2017,18,26.1,65.6,25.6,17,25.6,23.9,17,24,0,0,1,535,0
04-09-2017,19,26.1,65.6,25.6,17,23.9,22.8,24,24,100,0,51,547,0
04-09-2017,20,27.6,64,23.9,24,23.9,22.8,24,26,131,0,55,538,0
04-09-2017,21,27.6,64,23.9,24,22.8,20.6,26,26,0,0,0,545,0
04-09-2017,22,25.3,65.6,22.8,26,22.8,20.6,26,28,7,0,11,502,0
04-09-2017,23,25.3,65.6,22.8,26,20.6,19.4,28,28,132,0,54,550,0
04-09-2017,0,26.1,63.9,20.6,28,20.6,19.4,28,26,0,0,0,607,0
04-09-2017,1,26.1,63.9,20.6,28,19.4,19.4,26,26,0,0,0,595,0
04-09-2017,2,26.8,63.4,19.4,26,19.4,19.4,26,22,0,0,0,590,0
04-09-2017,3,26.8,63.4,19.4,26,19.4,19.4,22,22,0,0,0,595,0
04-09-2017,4,27.4,63.9,19.4,22,19.4,20,22,22,0,0,0,563,0
04-09-2017,5,27.4,63.9,19.4,22,19.4,26.1,22,23,0,0,0,551,0
04-09-2017,6,27.4,63.9,19.4,22,20,26.1,23,28,0,0,0,531,0
04-10-2017,7,26.7,63.4,20,23,26.1,31.7,28,28,0,0,0,407,0
04-10-2017,8,26.9,63.5,26.1,28,26.1,31.7,28,12,0,0,0,497,0
04-10-2017,9,26.9,63.5,26.1,28,31.7,32.2,12,12,0,0,0,487,0
04-10-2017,10,25.6,64.9,31.7,12,31.7,32.2,12,9,39,0,20,514,1
04-10-2017,11,25.6,64.9,31.7,12,32.2,32.2,9,9,150,0,60,514,1
04-10-2017,12,27.4,63.8,32.2,9,32.2,32.2,9,11,42,0,12,535,1
04-10-2017,13,27.4,63.8,32.2,9,32.2,30.6,11,11,48,0,19,564,1
04-10-2017,14,25.8,65.8,32.2,11,32.2,30.6,11,12,139,0,51,492,1
04-10-2017,15,25.8,65.8,32.2,11,30.6,26.7,12,12,159,0,51,462,1
04-10-2017,16,27.4,64,30.6,12,30.6,26.7,12,22,135,0,47,494,1
04-10-2017,17,27.4,64,30.6,12,26.7,24.4,22,22,0,0,1,497,1
04-10-2017,18,28.2,64,26.7,22,26.7,24.4,22,24,0,0,1,500,0
04-10-2017,19,28.2,64,26.7,22,24.4,23.3,24,24,15,0,10,493,0
04-10-2017,20,26.1,63.6,24.4,24,24.4,23.3,24,22,177,0,57,505,0
04-10-2017,21,26.1,63.6,24.4,24,23.3,21.7,22,22,65,0,24,489,0
04-10-2017,22,27,64.9,23.3,22,23.3,21.7,22,27,0,0,5,479,0
04-10-2017,23,27,64.9,23.3,22,21.7,18.3,27,27,0,0,2,445,0
04-10-2017,0,27,65,21.7,27,21.7,18.3,27,26,0,0,0,469,0
04-10-2017,1,27,65,21.7,27,18.3,17.8,26,26,0,0,0,488,0
04-10-2017,2,26.7,65.4,18.3,26,18.3,17.8,26,39,0,0,0,457,0
04-10-2017,3,26.7,65.4,18.3,26,17.8,17.8,39,39,0,0,0,460,0
04-10-2017,4,26.6,65.2,17.8,39,17.8,18.9,39,39,0,0,0,457,0
04-10-2017,5,26.6,65.2,17.8,39,17.8,25.6,39,41,0,0,0,449,0
04-10-2017,6,26.6,65.2,17.8,39,18.9,25.6,41,33,0,0,0,415,0
04-11-2017,7,26.4,63,18.9,41,25.6,31.1,33,33,0,0,0,382,0
04-11-2017,8,27.3,63.8,25.6,33,25.6,31.1,33,21,0,0,0,424,0
04-11-2017,9,27.3,63.8,25.6,33,31.1,35,21,21,0,0,0,430,0
04-11-2017,10,25.9,65.4,31.1,21,31.1,35,21,13,70,0,31,416,1
04-11-2017,11,25.9,65.4,31.1,21,35,36.1,13,13,175,0,56,391,1
04-11-2017,12,26.6,63.4,35,13,35,36.1,13,12,173,0,53,383,1
04-11-2017,13,26.6,63.4,35,13,36.1,33.9,12,12,17,0,10,396,1
04-11-2017,14,26,66,36.1,12,36.1,33.9,12,15,166,0,52,386,1
04-11-2017,15,26,66,36.1,12,33.9,30,15,15,110,0,35,298,1
04-11-2017,16,25.2,65.4,33.9,15,33.9,30,15,19,124,0,42,345,1
04-11-2017,17,25.2,65.4,33.9,15,30,27.8,19,19,104,0,33,344,1
04-11-2017,18,26.3,63.2,30,19,30,27.8,19,21,22,0,11,341,1
04-11-2017,19,26.3,63.2,30,19,27.8,24.4,21,21,0,0,1,346,1
04-11-2017,20,27.1,63.6,27.8,21,27.8,24.4,21,28,0,0,1,311,0
04-11-2017,21,27.1,63.6,27.8,21,24.4,22.8,28,28,0,0,1,293,0
04-11-2017,22,27.5,65.1,24.4,28,24.4,22.8,28,33,0,0,0,292,0
04-11-2017,23,27.5,65.1,24.4,28,22.8,21.1,33,33,0,0,0,290,0
04-11-2017,0,27.4,65.2,22.8,33,22.8,21.1,33,36,0,0,0,289,0
04-11-2017,1,27.4,65.2,22.8,33,21.1,19.4,36,36,0,0,0,280,0
04-11-2017,2,27.3,65.6,21.1,36,21.1,19.4,36,43,0,0,0,295,0
04-11-2017,3,27.3,65.6,21.1,36,19.4,19.4,43,43,0,0,0,293,0
04-11-2017,4,27.3,65.6,19.4,43,19.4,-7.2,43,43,0,0,0,271,0
04-11-2017,5,27.3,65.6,19.4,43,19.4,0.6,43,54,0,0,0,181,0
04-11-2017,6,27.3,65.6,19.4,43,-7.2,7.2,54,40,0,0,0,101,0
4-13-2017,7,25.5,63.9,20.6,62,28.9,32.2,54,54,7,95,34,134,0
4-13-2017,8,26,62.7,28.9,54,28.9,32.2,54,28,0,0,0,191,1
4-13-2017,9,26,62.7,28.9,54,32.2,34.4,28,28,0,0,0,213,1
4-13-2017,10,25.8,58.5,32.2,28,32.2,34.4,28,22,11,43,10,265,1
4-13-2017,11,25.8,58.5,32.2,28,34.4,36.1,22,22,42,196,37,305,1
4-13-2017,12,25.9,58.5,34.4,22,34.4,36.1,22,20,38,203,39,325,1
4-13-2017,13,25.9,58.5,34.4,22,36.1,33.3,20,20,32,185,37,367,1
4-13-2017,14,25.3,63.6,36.1,20,36.1,33.3,20,23,31,43,94,333,1
4-13-2017,15,25.3,63.6,36.1,20,33.3,29.4,23,23,32,115,37,329,1
4-13-2017,16,24.8,65.6,33.3,23,33.3,29.4,23,33,32,116,32,397,1
4-13-2017,17,24.8,65.6,33.3,23,29.4,26.7,33,33,30,103,36,439,1
4-13-2017,18,26.4,63,29.4,33,29.4,26.7,33,45,0,1,1,445,1
4-13-2017,19,26.4,63,29.4,33,26.7,25,45,45,0,0,6,448,1
4-13-2017,20,27.7,64,26.7,45,26.7,25,45,47,0,0,23,431,0
4-13-2017,21,27.7,64,26.7,45,25,23.9,47,47,1,8,31,393,0
4-13-2017,22,27.3,65.6,25,47,25,23.9,47,53,11,101,63,402,0
4-13-2017,23,27.3,65.6,25,47,23.9,22.8,53,53,11,101,60,424,0
4-13-2017,0,26.9,65.2,23.9,53,23.9,22.8,53,56,10,86,49,431,0
4-13-2017,1,26.9,65.2,23.9,53,22.8,22.2,56,56,0,0,1,463,0
4-13-2017,2,27.5,64.9,22.8,56,22.8,22.2,56,54,0,0,1,486,0
4-13-2017,3,27.5,64.9,22.8,56,22.2,22.2,54,54,0,0,12,483,0
4-13-2017,4,26.9,65.3,22.2,54,22.2,22.8,54,54,0,0,1,464,0
4-13-2017,5,26.9,65.3,22.2,54,22.2,28.3,54,52,0,0,0,482,0
4-13-2017,6,26.9,65.3,22.2,54,22.8,28.3,52,40,0,0,0,453,0
4-14-2017,7,26.7,63.9,22.8,52,28.3,31.7,40,40,0,0,0,384,0
4-14-2017,8,27.5,64.2,28.3,40,28.3,31.7,40,31,0,0,0,435,1
4-14-2017,9,27.5,64.2,28.3,40,31.7,35,31,31,0,0,0,451,1
4-14-2017,10,26.7,63.2,31.7,31,31.7,35,31,30,31,65,27,473,1
4-14-2017,11,26.7,63.2,31.7,31,35,36.1,30,30,43,102,39,469,1
4-14-2017,12,26,62.6,35,30,35,36.1,30,20,43,103,38,459,1
4-14-2017,13,26,62.6,35,30,36.1,33.9,20,20,43,105,36,505,1
4-14-2017,14,26.6,63.1,36.1,20,36.1,33.9,20,26,43,105,36,434,1
4-14-2017,15,26.6,63.1,36.1,20,33.9,30.6,26,26,43,106,38,422,1
4-14-2017,16,26,62.8,33.9,26,33.9,30.6,26,35,40,96,38,505,1
4-14-2017,17,26,62.8,33.9,26,30.6,28.3,35,35,144,34,36,458,1
4-14-2017,18,25.9,62.6,30.6,35,30.6,28.3,35,40,129,17,90,483,1
4-14-2017,19,25.9,62.6,30.6,35,28.3,25.6,40,40,9,45,193,495,1
4-14-2017,20,26.6,63.1,28.3,40,28.3,25.6,40,50,1,5,17,500,1
4-14-2017,21,26.6,63.1,28.3,40,25.6,25,50,50,11,0,1,527,1
4-14-2017,22,26.9,65.1,25.6,50,25.6,25,50,50,39,0,161,492,0
4-14-2017,23,26.9,65.1,25.6,50,25,23.3,50,50,42,0,193,463,0
4-14-2017,0,26.4,65.4,25,50,25,23.3,50,56,38,0,164,498,0
4-14-2017,1,26.4,65.4,25,50,23.3,22.2,56,56,0,0,1,527,0
4-14-2017,2,27.6,65.3,23.3,56,23.3,22.2,56,58,0,0,0,524,0
4-14-2017,3,27.6,65.3,23.3,56,22.2,22.2,58,58,0,0,0,517,0
4-14-2017,4,28,65.3,22.2,58,22.2,23.3,58,58,0,0,14,514,0
4-14-2017,5,28,65.3,22.2,58,22.2,29.4,58,56,0,0,0,531,0
4-14-2017,6,28,65.3,22.2,58,23.3,29.4,56,38,9,0,166,484,0
4-15-2017,7,26.9,63.4,23.3,56,29.4,33.3,38,38,0,0,0,388,0
4-15-2017,8,27.5,63.8,29.4,38,29.4,33.3,38,38,0,0,0,458,1
4-15-2017,9,27.5,63.8,29.4,38,33.3,36.1,38,38,7,0,23,439,1
