Date,time,smd_temp,smd_RH,amb_temp,amb_RH,amb_temp1,amb_temp2,amb_RH_next1,amb_RH_next2,TRAINE1,TRAINE2,TRAINE3,SMD,chiller_state
2017-04-01,7,26.5,63.07,22.2,75.0,27.2,32.8,56.0,56.0,0.0,0.0,0.0,98.0,0
2017-04-01,8,27.7,64.14,27.2,56.0,27.2,32.8,56.0,40.0,0.0,0.0,0.0,167.0,0
2017-04-01,9,27.7,64.14,27.2,56.0,32.8,36.7,40.0,40.0,0.0,0.0,8.0,299.0,0
2017-04-01,10,26.4,63.86,32.8,40.0,32.8,36.7,40.0,26.0,10.0,107.0,120.0,392.0,1
2017-04-01,11,26.4,63.86,32.8,40.0,36.7,37.2,26.0,26.0,32.0,50.0,152.0,419.0,1
2017-04-01,12,26.4,63.0,36.7,26.0,36.7,37.2,26.0,18.0,34.0,35.0,153.0,449.0,1
2017-04-01,13,26.4,63.0,36.7,26.0,37.2,34.4,18.0,18.0,5.0,11.0,0.0,431.0,1
2017-04-01,14,27.4,63.93,37.2,18.0,37.2,34.4,18.0,26.0,31.0,145.0,31.0,387.0,1
2017-04-01,15,27.4,63.93,37.2,18.0,34.4,31.1,26.0,26.0,35.0,8.0,158.0,376.0,1
2017-04-01,16,27.3,63.86,34.4,26.0,34.4,31.1,26.0,38.0,35.0,12.0,186.0,441.0,1
2017-04-01,17,27.3,63.86,34.4,26.0,31.1,29.4,38.0,38.0,44.0,32.0,71.0,510.0,1
2017-04-01,18,27.3,63.86,31.1,38.0,31.1,29.4,38.0,42.0,29.0,12.0,23.0,515.0,1
2017-04-01,19,27.3,63.9,31.1,38.0,29.4,28.3,42.0,42.0,3.0,27.0,124.0,510.0,1
2017-04-01,20,27.5,64.0,29.4,42.0,29.4,28.3,42.0,54.0,10.0,171.0,64.0,509.0,1
2017-04-01,21,27.5,64.0,29.4,42.0,28.3,26.1,54.0,54.0,11.0,199.0,64.0,535.0,1
2017-04-01,22,28.5,64.0,28.3,54.0,28.3,26.1,54.0,59.0,10.0,171.0,55.0,512.0,1
2017-04-01,23,28.5,64.0,28.3,54.0,26.1,24.4,59.0,59.0,0.0,7.0,21.0,493.0,1
2017-04-01,0,27.1,64.7,26.1,59.0,26.1,24.4,59.0,61.0,8.0,196.0,63.0,498.0,0
2017-04-01,1,27.1,64.7,26.1,59.0,24.4,23.3,61.0,61.0,2.0,205.0,63.0,480.0,0
2017-04-01,2,26.1,63.9,24.4,61.0,24.4,23.3,61.0,64.0,10.0,168.0,55.0,523.0,0
2017-04-01,3,26.1,63.9,24.4,61.0,23.3,23.3,64.0,64.0,0.0,0.0,1.0,529.0,0
2017-04-01,4,26.4,63.0,23.3,64.0,23.3,22.8,64.0,64.0,0.0,0.0,1.0,505.0,0
2017-04-01,5,26.4,63.0,23.3,64.0,23.3,26.7,64.0,64.0,0.0,0.0,0.0,533.0,0
2017-04-01,6,26.4,63.0,23.3,64.0,22.8,26.7,64.0,52.0,0.0,0.0,0.0,521.0,0
2017-04-02,7,27.2,63.7,22.8,64.0,26.7,32.2,52.0,52.0,0.0,0.0,2.0,457.0,0
2017-04-02,8,26.7,63.3,26.7,52.0,26.7,32.2,52.0,31.0,0.0,0.0,0.0,548.0,0
2017-04-02,9,26.7,63.3,26.7,52.0,32.2,35.6,31.0,31.0,4.0,96.0,40.0,538.0,0
2017-04-02,10,26.3,63.1,32.2,31.0,32.2,35.6,31.0,23.0,11.0,198.0,69.0,509.0,1
2017-04-02,11,26.3,63.1,32.2,31.0,35.6,35.6,23.0,23.0,11.0,198.0,72.0,493.0,1
2017-04-02,12,25.9,64.1,35.6,23.0,35.6,35.6,23.0,19.0,11.0,197.0,72.0,542.0,1
2017-04-02,13,25.9,64.1,35.6,23.0,35.6,33.3,19.0,19.0,11.0,199.0,72.0,532.0,1
2017-04-02,14,27.3,63.7,35.6,19.0,35.6,33.3,19.0,25.0,10.0,180.0,68.0,528.0,1
2017-04-02,15,27.3,63.7,35.6,19.0,33.3,29.4,25.0,25.0,0.0,0.0,1.0,482.0,1
2017-04-02,16,25.9,64.1,33.3,25.0,33.3,29.4,25.0,31.0,2.0,77.0,36.0,566.0,1
2017-04-02,17,25.9,64.1,33.3,25.0,29.4,27.8,31.0,31.0,11.0,196.0,64.0,547.0,1
2017-04-02,18,27.2,63.7,29.4,31.0,29.4,27.8,31.0,30.0,9.0,151.0,51.0,542.0,1
2017-04-02,19,27.2,63.7,29.4,31.0,27.8,26.7,30.0,30.0,0.0,0.0,1.0,557.0,1
2017-04-02,20,26.1,64.6,27.8,30.0,27.8,26.7,30.0,38.0,0.0,20.0,16.0,516.0,0
2017-04-02,21,26.1,64.6,27.8,30.0,26.7,24.4,38.0,38.0,11.0,174.0,59.0,546.0,0
2017-04-02,22,26.5,63.1,26.7,38.0,26.7,24.4,38.0,45.0,0.0,0.0,9.0,524.0,0
2017-04-02,23,26.5,63.1,26.7,38.0,24.4,23.3,45.0,45.0,0.0,0.0,0.0,475.0,0
2017-04-02,0,26.2,63.6,24.4,45.0,24.4,23.3,45.0,52.0,0.0,0.0,0.0,537.0,0
2017-04-02,1,26.2,63.6,24.4,45.0,23.3,22.8,52.0,52.0,0.0,0.0,0.0,546.0,0
2017-04-02,2,26.2,63.4,23.3,52.0,23.3,22.8,52.0,56.0,0.0,0.0,0.0,544.0,0
2017-04-02,3,26.2,63.4,23.3,52.0,22.8,22.8,56.0,56.0,0.0,0.0,0.0,523.0,0
2017-04-02,4,26.2,63.1,22.8,56.0,22.8,21.7,56.0,56.0,0.0,0.0,0.0,543.0,0
2017-04-02,5,26.2,63.1,22.8,56.0,22.8,28.9,56.0,58.0,0.0,0.0,0.0,468.0,0
2017-04-02,6,26.2,63.1,22.8,56.0,21.7,28.9,58.0,38.0,0.0,0.0,0.0,489.0,0
2017-04-03,7,27.9,64.0,21.7,58.0,28.9,32.2,38.0,38.0,0.0,0.0,0.0,502.0,0
2017-04-03,8,27.1,64.7,28.9,38.0,28.9,32.2,38.0,31.0,4.0,63.0,28.0,599.0,1
2017-04-03,9,27.1,64.7,28.9,38.0,32.2,35.0,31.0,31.0,11.0,196.0,64.0,581.0,1
2017-04-03,10,26.5,64.2,32.2,31.0,32.2,35.0,31.0,26.0,11.0,196.0,64.0,558.0,1
2017-04-03,11,26.5,64.2,32.2,31.0,35.0,37.8,26.0,26.0,11.0,195.0,61.0,559.0,1
2017-04-03,12,27.0,64.9,35.0,26.0,35.0,37.8,26.0,16.0,11.0,197.0,60.0,575.0,1
2017-04-03,13,27.0,64.9,35.0,26.0,37.8,35.0,16.0,16.0,11.0,214.0,122.0,577.0,1
2017-04-03,14,26.4,63.9,37.8,16.0,37.8,35.0,16.0,21.0,12.0,209.0,82.0,557.0,1
2017-04-03,15,26.4,63.9,37.8,16.0,35.0,30.6,21.0,21.0,11.0,201.0,53.0,513.0,1
2017-04-03,16,28.3,64.1,35.0,21.0,35.0,30.6,21.0,32.0,9.0,155.0,43.0,564.0,1
2017-04-03,17,28.3,64.1,35.0,21.0,30.6,28.9,32.0,32.0,0.0,3.0,7.0,546.0,1
2017-04-03,18,26.7,65.3,30.6,32.0,30.6,28.9,32.0,32.0,4.0,131.0,51.0,548.0,1
2017-04-03,19,26.7,65.3,30.6,32.0,28.9,26.1,32.0,32.0,2.0,186.0,61.0,578.0,1
2017-04-03,20,28.5,64.1,28.9,32.0,28.9,26.1,32.0,45.0,2.0,2.0,4.0,578.0,1
2017-04-03,21,28.5,64.1,28.9,32.0,26.1,23.9,45.0,45.0,0.0,11.0,12.0,571.0,1
2017-04-03,22,27.1,64.5,26.1,45.0,26.1,23.9,45.0,53.0,10.0,197.0,63.0,549.0,0
2017-04-03,23,27.1,64.5,26.1,45.0,23.9,22.8,53.0,53.0,11.0,193.0,63.0,500.0,0
2017-04-03,0,25.7,64.0,23.9,53.0,23.9,22.8,53.0,56.0,11.0,190.0,60.0,577.0,0
2017-04-03,1,25.7,64.0,23.9,53.0,22.8,22.2,56.0,56.0,1.0,15.0,5.0,577.0,0
2017-04-03,2,26.2,62.9,22.8,56.0,22.8,22.2,56.0,58.0,0.0,0.0,0.0,594.0,0
2017-04-03,3,26.2,62.9,22.8,56.0,22.2,22.2,58.0,58.0,0.0,0.0,0.0,594.0,0
2017-04-03,4,26.9,63.5,22.2,58.0,22.2,23.9,58.0,58.0,0.0,0.0,0.0,592.0,0
2017-04-03,5,26.9,63.5,22.2,58.0,22.2,27.2,58.0,45.0,0.0,0.0,0.0,588.0,0
2017-04-03,6,26.9,63.5,22.2,58.0,23.9,27.2,45.0,36.0,0.0,0.0,0.0,573.0,0
2017-04-04,7,27.9,64.6,23.9,45.0,27.2,30.6,36.0,36.0,0.0,0.0,0.0,478.0,0
2017-04-04,8,27.2,64.6,27.2,36.0,27.2,30.6,36.0,41.0,0.0,0.0,21.0,582.0,0
2017-04-04,9,27.2,64.6,27.2,36.0,30.6,28.9,41.0,41.0,36.0,0.0,61.0,594.0,0
2017-04-04,10,26.8,65.5,30.6,41.0,30.6,28.9,41.0,54.0,152.0,13.0,64.0,594.0,1
2017-04-04,11,26.8,65.5,30.6,41.0,28.9,28.9,54.0,54.0,161.0,13.0,63.0,598.0,1
2017-04-04,12,26.4,65.4,28.9,54.0,28.9,28.9,54.0,40.0,177.0,13.0,64.0,608.0,1
2017-04-04,13,26.4,65.4,28.9,54.0,28.9,26.7,40.0,40.0,177.0,13.0,63.0,601.0,1
2017-04-04,14,27.1,64.4,28.9,40.0,28.9,26.7,40.0,52.0,179.0,13.0,61.0,581.0,1
2017-04-04,15,27.1,64.4,28.9,40.0,26.7,26.7,52.0,52.0,84.0,7.0,38.0,549.0,1
2017-04-04,16,26.8,64.3,26.7,52.0,26.7,26.7,52.0,48.0,36.0,2.0,27.0,569.0,0
2017-04-04,17,26.8,64.3,26.7,52.0,26.7,25.0,48.0,48.0,140.0,11.0,52.0,574.0,0
2017-04-04,18,26.3,64.7,26.7,48.0,26.7,25.0,48.0,58.0,0.0,0.0,3.0,587.0,0
2017-04-04,19,26.3,64.7,26.7,48.0,25.0,23.3,58.0,58.0,128.0,4.0,55.0,604.0,0
2017-04-04,20,27.3,64.3,25.0,58.0,25.0,23.3,58.0,60.0,180.0,5.0,60.0,547.0,0
2017-04-04,21,27.3,64.3,25.0,58.0,23.3,22.8,60.0,60.0,54.0,0.0,19.0,510.0,0
2017-04-04,22,26.2,64.1,23.3,60.0,23.3,22.8,60.0,56.0,24.0,0.0,16.0,532.0,0
2017-04-04,23,26.2,64.1,23.3,60.0,22.8,21.1,56.0,56.0,180.0,2.0,63.0,514.0,0
2017-04-04,0,25.6,64.9,22.8,56.0,22.8,21.1,56.0,71.0,150.0,0.0,52.0,573.0,0
2017-04-04,1,25.6,64.9,22.8,56.0,21.1,21.1,71.0,71.0,0.0,0.0,0.0,589.0,0
2017-04-04,2,26.3,64.8,21.1,71.0,21.1,21.1,71.0,71.0,0.0,0.0,0.0,598.0,0
2017-04-04,3,26.3,64.8,21.1,71.0,21.1,21.1,71.0,71.0,0.0,0.0,0.0,607.0,0
2017-04-04,4,27.0,63.6,21.1,71.0,21.1,22.2,71.0,71.0,0.0,0.0,0.0,596.0,0
2017-04-04,5,27.0,63.6,21.1,71.0,21.1,19.4,71.0,58.0,0.0,0.0,0.0,597.0,0
2017-04-04,6,27.0,63.6,21.1,71.0,22.2,19.4,58.0,84.0,0.0,0.0,0.0,583.0,0
2017-04-05,7,27.6,65.1,22.2,58.0,19.4,20.0,84.0,84.0,0.0,0.0,0.0,465.0,0
2017-04-05,8,27.0,66.1,19.4,84.0,19.4,20.0,84.0,84.0,0.0,0.0,5.0,499.0,0
2017-04-05,9,27.0,66.1,19.4,84.0,20.0,25.0,84.0,84.0,0.0,0.0,10.0,518.0,0
2017-04-05,10,27.8,64.9,20.0,84.0,20.0,25.0,84.0,62.0,0.0,0.0,0.0,526.0,0
2017-04-05,11,27.8,64.9,20.0,84.0,25.0,24.4,62.0,62.0,3.0,0.0,5.0,543.0,0
2017-04-05,12,26.0,65.2,25.0,62.0,25.0,24.4,62.0,53.0,173.0,12.0,56.0,550.0,0
2017-04-05,13,26.0,65.2,25.0,62.0,24.4,21.1,53.0,53.0,176.0,13.0,61.0,599.0,0
2017-04-05,14,26.6,63.8,24.4,53.0,24.4,21.1,53.0,75.0,118.0,9.0,43.0,584.0,0
2017-04-05,15,26.6,63.8,24.4,53.0,21.1,20.0,75.0,75.0,0.0,0.0,0.0,504.0,0
2017-04-05,16,26.8,63.4,21.1,75.0,21.1,20.0,75.0,70.0,0.0,0.0,0.0,614.0,0
2017-04-05,17,26.8,63.4,21.1,75.0,20.0,20.0,70.0,70.0,0.0,0.0,0.0,599.0,0
2017-04-05,18,26.2,66.4,20.0,70.0,20.0,20.0,70.0,75.0,0.0,0.0,0.0,607.0,0
2017-04-05,19,26.2,66.4,20.0,70.0,20.0,21.1,75.0,75.0,0.0,0.0,0.0,594.0,0
2017-04-05,20,26.3,63.2,20.0,75.0,20.0,21.1,75.0,62.0,0.0,0.0,0.0,545.0,0
2017-04-05,21,26.3,63.2,20.0,75.0,21.1,22.2,62.0,62.0,0.0,0.0,0.0,564.0,0
2017-04-05,22,27.0,63.5,21.1,62.0,21.1,22.2,62.0,54.0,0.0,0.0,0.0,553.0,0
2017-04-05,23,27.0,63.5,21.1,62.0,22.2,21.7,54.0,54.0,0.0,0.0,0.0,519.0,0
2017-04-05,0,27.1,63.6,22.2,54.0,22.2,21.7,54.0,58.0,0.0,0.0,0.0,584.0,0
2017-04-05,1,27.1,63.6,22.2,54.0,21.7,21.1,58.0,58.0,0.0,0.0,0.0,564.0,0
2017-04-05,2,26.9,63.4,21.7,58.0,21.7,21.1,58.0,57.0,0.0,0.0,0.0,606.0,0
2017-04-05,3,26.9,63.4,21.7,58.0,21.1,21.1,57.0,57.0,0.0,0.0,0.0,599.0,0
2017-04-05,4,26.5,63.9,21.1,57.0,21.1,21.1,57.0,57.0,0.0,0.0,0.0,613.0,0
2017-04-05,5,26.5,63.9,21.1,57.0,21.1,26.7,57.0,62.0,0.0,0.0,0.0,597.0,0
2017-04-05,6,26.5,63.9,21.1,57.0,21.1,26.7,62.0,59.0,0.0,0.0,0.0,573.0,0
2017-04-06,7,26.5,64.8,21.1,62.0,26.7,30.6,59.0,59.0,0.0,0.0,0.0,469.0,0
2017-04-06,8,27.7,64.1,26.7,59.0,26.7,30.6,59.0,56.0,0.0,0.0,0.0,546.0,0
2017-04-06,9,27.7,64.1,26.7,59.0,30.6,32.2,56.0,56.0,0.0,0.0,0.0,538.0,0
2017-04-06,10,26.3,63.3,30.6,56.0,30.6,32.2,56.0,48.0,3.0,69.0,27.0,581.0,1
2017-04-06,11,26.3,63.3,30.6,56.0,32.2,33.3,48.0,48.0,11.0,205.0,55.0,583.0,1
2017-04-06,12,25.7,64.2,32.2,48.0,32.2,33.3,48.0,40.0,12.0,200.0,45.0,611.0,1
2017-04-06,13,25.7,64.2,32.2,48.0,33.3,31.1,40.0,40.0,11.0,204.0,47.0,607.0,1
2017-04-06,14,26.2,65.4,33.3,40.0,33.3,31.1,40.0,63.0,11.0,207.0,63.0,571.0,1
2017-04-06,15,26.2,65.4,33.3,40.0,31.1,22.2,63.0,63.0,11.0,207.0,63.0,469.0,1
2017-04-06,16,25.9,66.5,31.1,63.0,31.1,22.2,63.0,75.0,11.0,215.0,45.0,538.0,1
2017-04-06,17,25.9,66.5,31.1,63.0,22.2,20.6,75.0,75.0,12.0,221.0,33.0,543.0,1
2017-04-06,18,26.3,66.4,22.2,75.0,22.2,20.6,75.0,75.0,5.0,82.0,12.0,540.0,0
2017-04-06,19,26.3,66.4,22.2,75.0,20.6,21.1,75.0,75.0,0.0,0.0,1.0,549.0,0
2017-04-06,20,27.5,65.1,20.6,75.0,20.6,21.1,75.0,75.0,0.0,0.0,0.0,548.0,0
2017-04-06,21,27.5,65.1,20.6,75.0,21.1,21.1,75.0,75.0,0.0,0.0,0.0,528.0,0
2017-04-06,22,28.1,64.0,21.1,75.0,21.1,21.1,75.0,66.0,0.0,0.0,17.0,529.0,0
2017-04-06,23,28.1,64.0,21.1,75.0,21.1,21.7,66.0,66.0,0.0,0.0,0.0,518.0,0
2017-04-06,0,27.5,64.0,21.1,66.0,21.1,21.7,66.0,58.0,0.0,0.0,0.0,581.0,0
2017-04-06,1,27.5,64.0,21.1,66.0,21.7,21.1,58.0,58.0,0.0,0.0,0.0,562.0,0
2017-04-06,2,26.8,63.4,21.7,58.0,21.7,21.1,58.0,66.0,0.0,0.0,0.0,586.0,0
2017-04-06,3,26.8,63.4,21.7,58.0,21.1,21.1,66.0,66.0,0.0,0.0,0.0,561.0,0
2017-04-06,4,26.2,63.6,21.1,66.0,21.1,20.6,66.0,66.0,0.0,0.0,0.0,572.0,0
2017-04-06,5,26.2,63.6,21.1,66.0,21.1,26.1,66.0,75.0,0.0,0.0,0.0,595.0,0
2017-04-06,6,26.2,63.6,21.1,66.0,20.6,26.1,75.0,48.0,0.0,0.0,0.0,562.0,0
2017-04-07,7,27.5,65.4,20.6,75.0,26.1,28.9,48.0,48.0,0.0,0.0,0.0,467.0,0
2017-04-07,8,26.9,64.8,26.1,48.0,26.1,28.9,48.0,44.0,0.0,0.0,0.0,541.0,0
2017-04-07,9,26.9,64.8,26.1,48.0,28.9,31.7,44.0,44.0,1.0,41.0,29.0,532.0,0
2017-04-07,10,26.4,65.3,28.9,44.0,28.9,31.7,44.0,21.0,11.0,198.0,57.0,543.0,1
2017-04-07,11,26.4,65.3,28.9,44.0,31.7,32.2,21.0,21.0,11.0,193.0,62.0,575.0,1
2017-04-07,12,25.9,65.4,31.7,21.0,31.7,32.2,21.0,21.0,9.0,148.0,62.0,587.0,1
2017-04-07,13,25.9,65.4,31.7,21.0,32.2,29.4,21.0,21.0,11.0,178.0,62.0,575.0,1
2017-04-07,14,25.8,62.8,32.2,21.0,32.2,29.4,21.0,25.0,2.0,174.0,60.0,590.0,1
2017-04-07,15,25.8,62.8,32.2,21.0,29.4,26.7,25.0,25.0,0.0,27.0,8.0,488.0,1
2017-04-07,16,26.5,63.1,29.4,25.0,29.4,26.7,25.0,31.0,0.0,1.0,0.0,546.0,1
2017-04-07,17,26.5,63.1,29.4,25.0,26.7,25.6,31.0,31.0,0.0,0.0,0.0,562.0,1
2017-04-07,18,26.9,63.4,26.7,31.0,26.7,25.6,31.0,36.0,0.0,0.0,0.0,568.0,0
2017-04-07,19,26.9,63.4,26.7,31.0,25.6,24.4,36.0,36.0,0.0,0.0,0.0,562.0,0
2017-04-07,20,25.8,65.3,25.6,36.0,25.6,24.4,36.0,28.0,5.0,72.0,29.0,549.0,0
2017-04-07,21,25.8,65.3,25.6,36.0,24.4,21.1,28.0,28.0,8.0,148.0,52.0,532.0,0
2017-04-07,22,26.9,63.4,24.4,28.0,24.4,21.1,28.0,57.0,4.0,70.0,26.0,531.0,0
2017-04-07,23,26.9,63.4,24.4,28.0,21.1,20.0,57.0,57.0,0.0,0.0,0.0,521.0,0
2017-04-07,0,27.9,64.0,21.1,57.0,21.1,20.0,57.0,60.0,0.0,0.0,0.0,564.0,0
2017-04-07,1,27.9,64.0,21.1,57.0,20.0,18.9,60.0,60.0,0.0,0.0,0.0,561.0,0
2017-04-07,2,27.3,63.9,20.0,60.0,20.0,18.9,60.0,59.0,0.0,0.0,0.0,591.0,0
2017-04-07,3,27.3,63.9,20.0,60.0,18.9,18.9,59.0,59.0,0.0,0.0,0.0,575.0,0
2017-04-07,4,26.8,63.4,18.9,59.0,18.9,20.0,59.0,59.0,0.0,0.0,0.0,595.0,0
2017-04-07,5,26.8,63.4,18.9,59.0,18.9,25.0,59.0,56.0,0.0,0.0,0.0,611.0,0
2017-04-07,6,26.8,63.4,18.9,59.0,20.0,25.0,56.0,43.0,0.0,0.0,0.0,559.0,0
2017-04-08,7,27.5,65.0,20.0,56.0,25.0,31.1,43.0,43.0,0.0,0.0,0.0,435.0,0
2017-04-08,8,26.9,65.1,25.0,43.0,25.0,31.1,43.0,24.0,0.0,0.0,13.0,487.0,0
2017-04-08,9,26.9,65.1,25.0,43.0,31.1,32.2,24.0,24.0,98.0,3.0,53.0,491.0,0
2017-04-08,10,26.1,65.1,31.1,24.0,31.1,32.2,24.0,9.0,176.0,2.0,54.0,488.0,1
2017-04-08,11,26.1,65.1,31.1,24.0,32.2,32.2,9.0,9.0,183.0,0.0,49.0,495.0,1
2017-04-08,12,26.9,64.8,32.2,9.0,32.2,32.2,9.0,12.0,168.0,0.0,46.0,461.0,1
2017-04-08,13,26.9,64.8,32.2,9.0,32.2,30.6,12.0,12.0,0.0,0.0,3.0,477.0,1
2017-04-08,14,26.9,63.5,32.2,12.0,32.2,30.6,12.0,16.0,0.0,0.0,19.0,501.0,1
2017-04-08,15,26.9,63.5,32.2,12.0,30.6,27.2,16.0,16.0,140.0,0.0,41.0,452.0,1
2017-04-08,16,25.9,65.0,30.6,16.0,30.6,27.2,16.0,27.0,179.0,0.0,55.0,503.0,1
2017-04-08,17,25.9,65.0,30.6,16.0,27.2,25.6,27.0,27.0,177.0,0.0,60.0,549.0,1
2017-04-08,18,26.3,62.9,27.2,27.0,27.2,25.6,27.0,30.0,130.0,0.0,46.0,598.0,0
2017-04-08,19,26.3,62.9,27.2,27.0,25.6,23.3,30.0,30.0,0.0,0.0,1.0,563.0,0
2017-04-08,20,25.6,64.7,25.6,30.0,25.6,23.3,30.0,36.0,1.0,0.0,3.0,579.0,0
2017-04-08,21,25.6,64.7,25.6,30.0,23.3,21.1,36.0,36.0,173.0,0.0,62.0,576.0,0
2017-04-08,22,26.2,63.4,23.3,36.0,23.3,21.1,36.0,44.0,67.0,0.0,30.0,544.0,0
2017-04-08,23,26.2,63.4,23.3,36.0,21.1,18.9,44.0,44.0,0.0,0.0,0.0,512.0,0
2017-04-08,0,26.8,63.6,21.1,44.0,21.1,18.9,44.0,50.0,0.0,0.0,0.0,574.0,0
2017-04-08,1,26.8,63.6,21.1,44.0,18.9,18.3,50.0,50.0,0.0,0.0,0.0,565.0,0
2017-04-08,2,27.1,63.8,18.9,50.0,18.9,18.3,50.0,50.0,0.0,0.0,0.0,584.0,0
2017-04-08,3,27.1,63.8,18.9,50.0,18.3,18.3,50.0,50.0,0.0,0.0,0.0,574.0,0
2017-04-08,4,26.9,63.5,18.3,50.0,18.3,19.4,50.0,50.0,0.0,0.0,0.0,574.0,0
2017-04-08,5,26.9,63.5,18.3,50.0,18.3,25.6,50.0,51.0,0.0,0.0,0.0,563.0,0
2017-04-08,6,26.9,63.5,18.3,50.0,19.4,25.6,51.0,34.0,0.0,0.0,0.0,539.0,0
2017-04-09,7,26.9,63.5,19.4,51.0,25.6,30.0,34.0,34.0,0.0,0.0,0.0,512.0,0
2017-04-09,8,27.5,64.0,25.6,34.0,25.6,30.0,34.0,28.0,0.0,0.0,0.0,542.0,0
2017-04-09,9,27.5,64.0,25.6,34.0,30.0,32.2,28.0,28.0,0.0,0.0,0.0,558.0,0
2017-04-09,10,26.5,63.1,30.0,28.0,30.0,32.2,28.0,21.0,105.0,0.0,43.0,560.0,1
2017-04-09,11,26.5,63.1,30.0,28.0,32.2,32.2,21.0,21.0,166.0,0.0,63.0,562.0,1
2017-04-09,12,25.8,64.4,32.2,21.0,32.2,32.2,21.0,18.0,152.0,0.0,63.0,589.0,1
2017-04-09,13,25.8,64.4,32.2,21.0,32.2,29.4,18.0,18.0,153.0,0.0,63.0,594.0,1
2017-04-09,14,26.0,64.3,32.2,18.0,32.2,29.4,18.0,19.0,152.0,0.0,62.0,568.0,1
2017-04-09,15,26.0,64.3,32.2,18.0,29.4,25.6,19.0,19.0,125.0,0.0,54.0,491.0,1
2017-04-09,16,27.9,64.0,29.4,19.0,29.4,25.6,19.0,17.0,63.0,0.0,26.0,541.0,1
2017-04-09,17,27.9,64.0,29.4,19.0,25.6,23.9,17.0,17.0,0.0,0.0,0.0,522.0,1
2017-04-09,18,26.1,65.6,25.6,17.0,25.6,23.9,17.0,24.0,0.0,0.0,1.0,535.0,0
2017-04-09,19,26.1,65.6,25.6,17.0,23.9,22.8,24.0,24.0,100.0,0.0,51.0,547.0,0
2017-04-09,20,27.6,64.0,23.9,24.0,23.9,22.8,24.0,26.0,131.0,0.0,55.0,538.0,0
2017-04-09,21,27.6,64.0,23.9,24.0,22.8,20.6,26.0,26.0,0.0,0.0,0.0,545.0,0
2017-04-09,22,25.3,65.6,22.8,26.0,22.8,20.6,26.0,28.0,7.0,0.0,11.0,502.0,0
2017-04-09,23,25.3,65.6,22.8,26.0,20.6,19.4,28.0,28.0,132.0,0.0,54.0,550.0,0
2017-04-09,0,26.1,63.9,20.6,28.0,20.6,19.4,28.0,26.0,0.0,0.0,0.0,607.0,0
2017-04-09,1,26.1,63.9,20.6,28.0,19.4,19.4,26.0,26.0,0.0,0.0,0.0,595.0,0
2017-04-09,2,26.8,63.4,19.4,26.0,19.4,19.4,26.0,22.0,0.0,0.0,0.0,590.0,0
2017-04-09,3,26.8,63.4,19.4,26.0,19.4,19.4,22.0,22.0,0.0,0.0,0.0,595.0,0
2017-04-09,4,27.4,63.9,19.4,22.0,19.4,20.0,22.0,22.0,0.0,0.0,0.0,563.0,0
2017-04-09,5,27.4,63.9,19.4,22.0,19.4,26.1,22.0,23.0,0.0,0.0,0.0,551.0,0
2017-04-09,6,27.4,63.9,19.4,22.0,20.0,26.1,23.0,28.0,0.0,0.0,0.0,531.0,0
2017-04-10,7,26.7,63.4,20.0,23.0,26.1,31.7,28.0,28.0,0.0,0.0,0.0,407.0,0
2017-04-10,8,26.9,63.5,26.1,28.0,26.1,31.7,28.0,12.0,0.0,0.0,0.0,497.0,0
2017-04-10,9,26.9,63.5,26.1,28.0,31.7,32.2,12.0,12.0,0.0,0.0,0.0,487.0,0
2017-04-10,10,25.6,64.9,31.7,12.0,31.7,32.2,12.0,9.0,39.0,0.0,20.0,514.0,1
2017-04-10,11,25.6,64.9,31.7,12.0,32.2,32.2,9.0,9.0,150.0,0.0,60.0,514.0,1
2017-04-10,12,27.4,63.8,32.2,9.0,32.2,32.2,9.0,11.0,42.0,0.0,12.0,535.0,1
2017-04-10,13,27.4,63.8,32.2,9.0,32.2,30.6,11.0,11.0,48.0,0.0,19.0,564.0,1
2017-04-10,14,25.8,65.8,32.2,11.0,32.2,30.6,11.0,12.0,139.0,0.0,51.0,492.0,1
2017-04-10,15,25.8,65.8,32.2,11.0,30.6,26.7,12.0,12.0,159.0,0.0,51.0,462.0,1
2017-04-10,16,27.4,64.0,30.6,12.0,30.6,26.7,12.0,22.0,135.0,0.0,47.0,494.0,1
2017-04-10,17,27.4,64.0,30.6,12.0,26.7,24.4,22.0,22.0,0.0,0.0,1.0,497.0,1
2017-04-10,18,28.2,64.0,26.7,22.0,26.7,24.4,22.0,24.0,0.0,0.0,1.0,500.0,0
2017-04-10,19,28.2,64.0,26.7,22.0,24.4,23.3,24.0,24.0,15.0,0.0,10.0,493.0,0
2017-04-10,20,26.1,63.6,24.4,24.0,24.4,23.3,24.0,22.0,177.0,0.0,57.0,505.0,0
2017-04-10,21,26.1,63.6,24.4,24.0,23.3,21.7,22.0,22.0,65.0,0.0,24.0,489.0,0
2017-04-10,22,27.0,64.9,23.3,22.0,23.3,21.7,22.0,27.0,0.0,0.0,5.0,479.0,0
2017-04-10,23,27.0,64.9,23.3,22.0,21.7,18.3,27.0,27.0,0.0,0.0,2.0,445.0,0
2017-04-10,0,27.0,65.0,21.7,27.0,21.7,18.3,27.0,26.0,0.0,0.0,0.0,469.0,0
2017-04-10,1,27.0,65.0,21.7,27.0,18.3,17.8,26.0,26.0,0.0,0.0,0.0,488.0,0
